timestamp,volume
1590796800,4800.3089593
1590883200,21633.26640576442
1590969600,16717.41440543015
1591056000,16718.513656771906
1591142400,8845.675547113126
1591228800,14257.2899025795
1591315200,14378.207550172696
1591401600,7284.738641819148
1591488000,17085.663604918518
1591574400,14005.561345317303
1591660800,6679.051152511414
1591747200,5035.670396585712
1591833600,7280.341636452123
1591920000,31180.264308918082
1592006400,14234.205624402617
1592092800,6765.892008510164
1592179200,16527.243923306305
1592265600,15665.43087136935
1592352000,5935.95724548414
1592438400,6179.9910433540435
1592524800,6051.378636368554
1592611200,26111.61637207968
1592697600,6177.792540670532
1592784000,8444.448807372068
1592870400,20536.213566691615
1592956800,8283.958111475644
1593043200,8276.263352083351
1593129600,6960.459496001033
1593216000,7049.498854683295
1593302400,25010.16652763984
1593388800,7209.989550579718
1593475200,13593.342092158682
1593561600,16582.20649039412
1593648000,8005.847522011296
1593734400,5920.567726699552
1593820800,20332.852068466695
1593907200,17868.330560249018
1593993600,8984.181216174422
1594080000,8150.94869912313
1594166400,23522.879462243538
1594252800,7735.43169193924
1594339200,17892.514089767657
1594425600,16592.099752469927
1594512000,14998.18530692326
1594598400,18841.167997703364
1594684800,7987.160249201438
1594771200,6288.81692618792
1594857600,8570.862711674044
1594944000,23229.379353994602
1595030400,15214.737821249257
1595116800,7857.448590874192
1595203200,7318.815433413594
1595289600,19347.92286625303
1595376000,17107.648631753644
1595462400,8781.918969291259
1595548800,8907.233622251479
1595635200,8410.372015777622
1595721600,20182.254634646077
1595808000,14877.267659330066
1595894400,8058.611586415598
1595980800,17988.14895650046
1596067200,16575.610982343584
1596153600,9177.649452323534
1596240000,7476.008375284748
1596326400,27029.49124244621
1596412800,6433.918103299754
1596499200,6500.972435146889
1596585600,7991.557254568463
1596672000,9071.022072173171
1596758400,28761.911357054174
1596844800,16111.726916122416
1596931200,7091.270405670035
1597017600,8310.340143677797
1597104000,5961.240026344536
1597190400,25527.913909607072
1597276800,13690.076210233237
1597363200,8501.609877143397
1597449600,5587.494570147386
1597536000,18868.64928124727
1597622400,14656.318139637046
1597708800,18012.332486019095
1597795200,7661.781852041566
1597881600,6064.5696524696305
1597968000,19949.213350193735
1598054400,15229.028088692088
1598140800,9077.61758022371
1598227200,6603.202809930228
1598313600,20953.929076559016
1598400000,8759.933942456133
1598486400,16027.08456280718
1598572800,18235.48050839563
1598659200,7977.266987125631
1598745600,8506.00688251042
1598832000,8509.304636535691
1598918400,19865.670248220256
1599004800,14073.714928506193
1599091200,8471.930090915976
1599177600,7238.570085465382
1599264000,28402.456168299857
1599350400,8878.653087365816
1599436800,17115.34339114594
1599523200,16806.45376411241
1599609600,19815.104686499464
1599696000,18973.078158714125
1599782400,9144.671912070846
1599868800,7700.255649003038
1599955200,20110.803297431914
1600041600,16748.193442999327
1600128000,8468.632336890707
1600214400,14714.57846075013
1600300800,7128.644951289751
1600387200,6812.060564863929
1600473600,29919.42301992358
1600560000,15819.326059215233
1600646400,18392.673450266786
1600732800,16455.792586092146
1600819200,6275.625910086844
1600905600,6283.320669479138
1600992000,7477.1076266265045
1601078400,6792.274040712316
1601164800,23109.560957743164
1601251200,7904.716398569713
